#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   92    67     0    25  1.83917e+03  1.74694e-03  4.92532e-04     1
   92    67     0    25  2.06178e+03  1.87148e-03 -8.87440e-04     4
   92    67     0    25  1.92656e+03  1.12423e-03  1.03373e-03     4
   92    67     0    25  1.81722e+03  1.49775e-03 -3.98074e-04     4
   92    67     0    25  1.79395e+03  1.49775e-03  5.57684e-04     3
   92    67     0    25  1.55077e+03  1.24844e-03 -1.45362e-03     1
   92    67     0    25  2.02591e+03  9.99000e-04  7.71309e-04     4
   92    67     0    25  1.86074e+03  2.12048e-03  9.23020e-04     3
   92    67     0    25  1.75438e+03  1.62236e-03  9.28244e-04     4
   92    67     0    25  2.08062e+03  9.99000e-04  6.45924e-04     1
   92    67     0    25  1.77602e+03  1.37311e-03 -1.36178e-03     3
   92    67     0    25  1.79602e+03  1.87148e-03 -8.75525e-04     1
   92    64     0    28  5.52125e+03  9.99000e-04 -1.13237e-04    82
   92    67     0    25  1.89001e+03  7.49437e-04  1.12343e-03     1
   92    67     0    25  1.93214e+03  1.24844e-03 -5.47513e-04     3
   92    64     0    28  3.46290e+03  1.49775e-03  1.12046e-04    68
   92    67     0    25  2.13562e+03  1.62236e-03  1.82445e-04    44
   92    67     0    25  2.00008e+03  1.24844e-03 -6.89256e-04     3
   92    67     0    25  2.32787e+03  2.12048e-03  9.81575e-04     3
   92    67     0    25  2.01291e+03  1.12373e-03 -3.11158e-03     3
   92    67     0    25  1.91247e+03  1.62236e-03  1.17654e-03     1
   92    67     0    25  2.61169e+03  1.49775e-03 -7.87061e-04     1
   92    64     0    28  3.28872e+03  1.37311e-03 -1.27495e-04    60
